    0.5180
    0.5193
    0.5186
    0.5189
    0.5188
    0.5191
    0.5190
    0.5190
    0.5190
    0.5192
    0.5189
    0.5187
    0.5192
    0.5190
    0.5188
    0.5189
    0.5192
    0.5187
    0.5189
    0.5191
    0.5188
    0.5191
    0.5190
    0.5188
    0.5191
    0.5189
    0.5192
    0.5189
    0.5189
    0.5190
    0.5188
    0.5192
    0.5188
    0.5189
    0.5188
    0.5195
    0.5185
    0.5191
    0.5187
    0.5190
    0.5199
    0.5182
    0.5188
    0.5193
    0.5189
    0.5188
    0.5191
    0.5188
    0.5190
    0.5190
    0.5193
    0.5187
    0.5188
    1.0037
    1.0041
    1.0035
    1.0039
    1.0036
    1.0043
    1.0037
    1.0038
    1.0041
    1.0038
    1.0037
    1.0039
    1.0039
    1.0038
    1.0039
    1.0038
    1.0038
    1.0041
    1.0040
    1.0036
    1.0039
    1.0041
    1.0037
    1.0040
    1.0037
    1.0040
    1.0039
    1.0038
    1.0041
    1.0040
    1.0034
    1.0043
    1.0039
    1.0039
    1.0039
    1.0038
    1.0038
    1.0041
    1.0039
    1.0040
    1.0038
    1.0039
    1.0039
    1.0038
    1.0035
    1.0042
    1.0040
    1.0037
    1.0038
    1.0041
    1.0040
    1.0036
    1.0040
    1.0040
    1.0040
    1.0036
    1.0044
    1.0037
    1.0037
    1.0041
    1.0038
    1.0037
    1.0036
    1.0042
    1.0041
    1.0039
    1.0037
    1.0063
    1.0014
    1.0040
    1.0040
    1.0036
    1.0077
    1.0002
    1.0042
    1.0037
    1.0037
    1.0056
    1.0024
    1.0039
    1.0041
    1.0034
    1.0078
    1.0001
    1.0040
    1.0039
    1.0040
    1.0040
    1.0035
    1.0042
    1.0037
    1.0039
    1.0040
    1.0039
    1.0039
    1.0038
    1.0040
    1.0038
    1.0040
    1.0038
    1.0040
    1.0040
    1.0039
    1.0036
    1.0042
    1.0038
    1.0037
    1.0044
    1.0035
    1.0040
    1.0040
    1.0040
    1.0038
    1.0039
    1.0039
    1.0038
    1.0040
    1.0039
    1.0039
    1.0039
    1.0040
    1.0037
    1.0040
    1.0042
    1.0037
    1.0038
    1.0039
    1.0041
    1.0037
    1.0038
    1.0040
    1.0040
    1.0038
    1.0040
    1.0042
    1.0037
    1.0037
    1.0042
    1.0039
    1.0035
    1.0041
    1.0039
    1.0039
    1.0041
    1.0038
    1.0038
    1.0042
    1.0037
    1.0040
    1.0039
    1.0039
    1.0038
    1.0041
    1.0042
    1.0033
    1.0044
    1.0039
    1.0039
    1.0041
    1.0037
    1.0038
    1.0041
    1.0038
    1.0039
    1.0039
    1.0039
    1.0041
    1.0037
    1.0041
    1.0036
    1.0043
    1.0036
    1.0039
    1.0040
    1.0039
    1.0037
    1.0041
    1.0039
    1.0037
    1.0041
    1.0038
    1.0041
    1.0038
    1.0038
    1.0040
    1.0038
    1.0039
    1.0040
    1.0039
    1.0039
    1.0038
    1.0039
    1.0040
    1.0036
    1.0039
    1.0046
    1.0035
    1.0041
    1.0037
    1.0039
    1.0038
    1.0043
    1.0035
    1.0049
    1.0032
    1.0039
    1.0037
    1.0039
    1.0036
    1.0043
    1.0038
    1.0039
    1.0040
    1.0038
    1.0040
    1.0038
    1.0039
    1.0036
    1.0042
    1.0038
    1.0040
    1.0036
    1.0045
    1.0036
    1.0041
    1.0034
    1.0041
    1.0038
    1.0042
    1.0036
    1.0043
    1.0038
    1.0039
    1.0037
    1.0041
    1.0035
    1.0039
    1.0044
    1.0034
    1.0040
    1.0042
    1.0038
    1.0040
    1.0037
    1.0041
    1.0036
    1.0037
    1.0042
    1.0037
    1.0042
    1.0040
    1.0034
    1.0045
    1.0036
    1.0039
    1.0040
    1.0040
    1.0037
    1.0040
    1.0039
    1.0043
    1.0033
    1.0045
    1.0035
    1.0041
    1.0037
    1.0043
    1.0034
    1.0042
    1.0036
    1.0043
    1.0036
    1.0041
    1.0038
    1.0037
    1.0040
    1.0038
    1.0039
    1.0039
    1.0038
    1.0042
    1.0037
    1.0040
    1.0038
    1.0037
    1.0041
    1.0038
    1.0041
    1.0037
    1.0041
    1.0041
    1.0033
    1.0040
    1.0039
    1.0040
    1.0040
    1.0035
    1.0040
    1.0039
    1.0036
    1.0041
    1.0037
    1.0042
    1.0036
    1.0039
    1.0039
    1.0038
    1.0040
    1.0038
    1.0042
    1.0038
    1.0036
    1.0040
    1.0039
    1.0036
    1.0041
    1.0039
    1.0037
    1.0041
    1.0040
    1.0038
    1.0038
    1.0042
    1.0039
    1.0036
    1.0039
    1.0041
    1.0037
    1.0038
    1.0037
    1.0040
    1.0054
    1.0024
    1.0042
    1.0037
    1.0038
    1.0073
    1.0009
    1.0033
    1.0041
    1.0039
    1.0039
    1.0037
    1.0041
    1.0038
    1.0036
    1.0042
    1.0038
    1.0038
    1.0039
    1.0040
    1.0040
    1.0039
    1.0040
    1.0038
    1.0038
    1.0044
    1.0037
    1.0036
    1.0040
    1.0041
    1.0038
    1.0039
    1.0038
    1.0040
    1.0039
    1.0039
    1.0039
    1.0036
    1.0042
    1.0037
    1.0040
    1.0039
    1.0038
    1.0039
    1.0040
    1.0039
    1.0040
    1.0038
    1.0040
    1.0038
    1.0040
    1.0039
    1.0038
    1.0038
    1.0039
    1.0038
    1.0040
    1.0040
    1.0037
    1.0039
    1.0041
    1.0037
    1.0040
    1.0039
    1.0038
    1.0041
    1.0039
    1.0038
    1.0040
    1.0039
    1.0038
    1.0038
    1.0041
    1.0038
    1.0039
    1.0038
    1.0041
    1.0038
    1.0036
    1.0043
    1.0037
    1.0039
    1.0039
    1.0039
    1.0041
    1.0038
    1.0044
    1.0036
    1.0036
    1.0042
    1.0038
    1.0039
    1.0037
    1.0041
    1.0039
    1.0036
    1.0039
    1.0041
    1.0038
    1.0039
    1.0040
    1.0038
    1.0039
    1.0038
    1.0038
    1.0040
    1.0036
    1.0043
    1.0036
    1.0039
    1.0041
    1.0037
    1.0040
    1.0040
    1.0038
    1.0039
    1.0040
    1.0039
    1.0041
    1.0037
    1.0037
    1.0042
    1.0035
    1.0041
    1.0038
    1.0039
    1.0038
    1.0042
    1.0038
    1.0039
    1.0040
    1.0037
    1.0040
    1.0039
    1.0037
    1.0040
    1.0040
    1.0037
    1.0040
    1.0039
    1.0039
    1.0041
    1.0035
    1.0039
    1.0040
    1.0041
    1.0035
    1.0043
    1.0038
    1.0037
    1.0042
    1.0037
    1.0040
    1.0040
    1.0041
    1.0036
    1.0038
    1.0038
